final_price,bathrooms,sqft,parking,type,lat,long,city_district,bedrooms_ag,bedrooms_bg
1155000,2,,5,Detached,43.7977052,-79.4142602,Newtonbrook East,3,3
409000,1,750,1,Co-Ownership Apt,43.7024228,-79.419491,Forest Hill North,1,0
800000,2,950,0,Condo Apt,43.6654401,-79.3833546,Church-Yonge Corridor,2,0
1250000,5,,2,Detached,43.7164399,-79.2526731,Birchcliffe-Cliffside,4,2
460000,1,550,1,Condo Apt,43.7505992,-79.465027,York University Heights,1,0
549900,3,1500,1,Condo Townhouse,43.7393656,-79.5201486,Glenfield-Jane Heights,3,1
1175000,2,950,1,Condo Apt,43.6455046,-79.3924571,Waterfront Communities-The Island,2,0
415000,2,1100,1,Condo Apt,43.8001267,-79.3056022,L'Amoreaux,3,0
1049000,5,,2,Detached,43.7086402,-79.2584935,Birchcliffe-Cliffside,4,0
817900,3,,1,Att/Row/Twnhouse,43.7149556,-79.279227,Clairlea-Birchmount,3,0
725000,2,1300,1,Condo Apt,43.6388408,-79.5368973,Islington-City Centre West,2,1
371000,2,1500,1,Condo Apt,43.7976705,-79.3198853,L'Amoreaux,3,0
625000,1,550,0,Condo Apt,43.6441737,-79.3894209,Waterfront Communities-The Island,1,0
1400000,4,,2,Detached,43.797283,-79.379111,Bayview Woods-Steeles,5,0
930000,3,,1,Detached,43.6951842,-79.3039782,Taylor-Massey,4,1
960000,3,,1,Semi-Detached,43.6871358,-79.3214919,Danforth,3,2
915000,2,1300,1,Condo Townhouse,43.6628975,-79.3396145,South Riverdale,3,0
650000,2,1100,1,Condo Apt,43.6489817,-79.3652157,Waterfront Communities-The Island,2,1
620000,1,650,0,Condo Apt,43.6527699,-79.3664874,Moss Park,1,1
850000,1,850,1,Condo Apt,43.6685778,-79.3844795,Church-Yonge Corridor,2,0
3200000,6,3250,3,Detached,43.738277,-79.4080311,Bedford Park-Nortown,5,1
4125000,7,4250,6,Detached,43.7387001,-79.4093094,Bedford Park-Nortown,4,1
782500,2,950,1,Condo Apt,43.653194,-79.3686365,Moss Park,2,0
681500,1,850,1,Condo Apt,43.6432914,-79.4047263,Niagara,2,1
651680,1,650,1,Condo Apt,43.6427847,-79.3770039,Waterfront Communities-The Island,1,0
1005000,2,950,1,Condo Apt,43.6596027,-79.3847838,Bay Street Corridor,2,1
650000,2,750,1,Condo Apt,43.7146689,-79.3545641,Thorncliffe Park,2,0
765000,2,1300,1,Condo Townhouse,43.6569094,-79.4454219,Dufferin Grove,2,2
910000,3,1500,1,Condo Townhouse,43.6611094,-79.4524501,Dovercourt-Wallace Emerson-Junction,2,1
563000,2,750,1,Condo Apt,43.7739128,-79.3293592,Henry Farm,2,0
463500,1,550,1,Condo Apt,43.7751232,-79.3454556,Henry Farm,1,0
504000,1,650,1,Condo Apt,43.7739223,-79.345726,Henry Farm,1,1
403000,2,1300,1,Condo Apt,43.798968,-79.320325,L'Amoreaux,1,1
465000,1,250,1,Condo Apt,43.6480053,-79.3968338,Waterfront Communities-The Island,0,0
600000,1,650,1,Condo Townhouse,43.6495303,-79.403915,Kensington-Chinatown,1,1
1285000,3,2750,2,Detached,43.7928677,-79.3476929,Don Valley Village,4,0
570000,1,550,0,Condo Apt,43.660846,-79.3787556,Church-Yonge Corridor,1,1
2150000,5,,2,Detached,43.7540304,-79.3656295,St.Andrew-Windfields,4,1
600000,1,750,1,Condo Apt,43.6427483,-79.427444,Little Portugal,2,1
1100000,4,2250,4,Detached,43.7471547,-79.2523172,Bendale,4,3
641000,1,750,1,Condo Apt,43.6389644,-79.3985303,Waterfront Communities-The Island,1,1
540000,1,550,0,Condo Apt,43.7089649,-79.3929849,Mount Pleasant West,1,0
800000,2,,3,Detached,43.724881,-79.5904338,West Humber-Clairville,4,0
385000,2,1100,1,Condo Apt,43.7592624,-79.5853418,Mount Olive-Silverstone-Jamestown,2,0
800000,2,1300,1,Condo Apt,43.6461219,-79.5218293,Islington-City Centre West,2,1
1020000,2,,0,Semi-Detached,43.6632373,-79.3528044,South Riverdale,4,0
775000,2,,4,Detached,43.6986914,-79.4529454,Briar Hill-Belgravia,2,1
1175000,4,,1,Detached,43.7022018,-79.2851912,Clairlea-Birchmount,4,1
2100000,5,,1,Detached,43.670298,-79.307934,The Beaches,3,2
472000,2,1300,1,Condo Apt,43.790092,-79.4519584,Westminster-Branson,2,1
4420000,5,,1,Detached,43.6803658,-79.4000885,Casa Loma,4,1
635000,1,650,1,Condo Apt,43.6642476,-79.3095407,The Beaches,1,0
345500,1,250,0,Condo Apt,43.7736875,-79.2554225,Bendale,0,0
530000,2,1300,1,Condo Apt,43.6872013,-79.504757,Mount Dennis,2,1
682757,2,,3,Semi-Detached,43.7742053,-79.240225,Woburn,4,0
550000,1,750,0,Condo Apt,43.6522277,-79.3692699,Moss Park,1,1
470500,1,250,0,Comm Element Condo,43.6514726,-79.3681702,Moss Park,0,1
712000,2,650,0,Condo Apt,43.6574191,-79.4014908,Kensington-Chinatown,2,0
449000,1,250,0,Condo Apt,43.6448637,-79.3990598,Waterfront Communities-The Island,0,0
564900,2,1100,1,Condo Townhouse,43.7378787,-79.4766526,Downsview-Roding-CFB,2,0
690000,3,1300,2,Detached,43.7231041,-79.5196598,Downsview-Roding-CFB,4,0
1140000,2,,0,Semi-Detached,43.6713928,-79.351363,North Riverdale,2,1
380000,2,1100,1,Condo Apt,43.7683227,-79.1819232,West Hill,2,0
455000,1,650,1,Condo Apt,43.731316,-79.3343657,Banbury-Don Mills,2,0
620000,2,850,1,Condo Apt,43.7759301,-79.413286,Willowdale East,2,0
802000,2,850,1,Condo Apt,43.7696635,-79.413783,Willowdale West,2,0
540000,1,650,1,Condo Apt,43.6232425,-79.4838593,Mimico (includes Humber Bay Shores),1,1
593000,1,650,1,Condo Apt,43.637225,-79.4036996,Niagara,1,1
505500,2,750,1,Condo Apt,43.774003,-79.2575808,Bendale,2,0
751000,2,850,1,Condo Apt,43.6363456,-79.404535,Niagara,2,0
478000,1,650,1,Condo Apt,43.7749276,-79.33551,Henry Farm,1,1
840000,3,,4,Detached,43.7421695,-79.5532095,Thistletown-Beaumond Heights,3,0
385000,2,950,1,Condo Apt,43.7524146,-79.2658163,Dorset Park,2,0
640000,1,650,0,Condo Apt,43.6460837,-79.3650118,Waterfront Communities-The Island,1,1
1348000,2,,1,Att/Row/Twnhouse,43.6654087,-79.3609823,Cabbagetown-South St. James Town,2,1
570000,1,650,1,Condo Townhouse,43.660437,-79.3653819,Regent Park,1,0
438000,1,650,0,Condo Townhouse,43.5950701,-79.5350242,Long Branch,1,0
502000,2,1100,1,Condo Apt,43.7808971,-79.2498304,Woburn,2,1
799000,2,,6,Semi-Detached,43.74021,-79.3130845,Victoria Village,3,1
512500,1,750,0,Condo Apt,43.6641794,-79.3755059,Cabbagetown-South St. James Town,1,0
1900000,4,2750,4,Detached,43.6638673,-79.5292959,Edenbridge-Humber Valley,5,0
635000,1,650,1,Condo Apt,43.6527783,-79.3677633,Moss Park,1,0
760000,4,,2,Semi-Detached,43.8178756,-79.2789187,Milliken,3,1
3250000,5,4250,4,Detached,43.6599554,-79.5200194,Edenbridge-Humber Valley,4,1
960000,3,2750,2,Detached,43.7888647,-79.1711887,Highland Creek,4,0
560000,1,650,1,Condo Apt,43.636642,-79.4057224,Niagara,1,0
565000,1,650,1,Condo Apt,43.6384523,-79.4128024,Niagara,1,1
764000,2,1750,2,Detached,43.7881304,-79.2184789,Morningside,3,1
438000,2,850,2,Condo Apt,43.7816784,-79.2449316,Woburn,2,0
800000,1,850,1,Condo Apt,43.6462468,-79.3945285,Waterfront Communities-The Island,1,1
815000,4,2250,1,Semi-Detached,43.7166682,-79.279471,Clairlea-Birchmount,3,1
950000,2,,1,Semi-Detached,43.6819871,-79.3080236,East End-Danforth,3,1
529500,1,550,1,Condo Apt,43.6395116,-79.4151842,Niagara,1,1
825000,2,,3,Detached,43.7562964,-79.3049439,Wexford/Maryvale,3,1
376000,1,650,1,Condo Apt,43.8080011,-79.2649442,Agincourt North,1,1
670000,4,1900,1,Condo Townhouse,43.7381913,-79.2425538,Eglinton East,3,1
1412500,3,,2,Detached,43.6345386,-79.5705506,Markland Wood,3,1
760000,2,950,1,Condo Apt,43.638175,-79.4153863,Niagara,2,1
520000,1,650,1,Condo Apt,43.6389057,-79.5349871,Islington-City Centre West,1,1
515000,1,650,1,Condo Apt,43.7561102,-79.4072579,Willowdale East,1,0
775000,2,1100,2,Condo Apt,43.780659,-79.4185845,Newtonbrook West,2,1
535000,1,550,0,Condo Apt,43.6387639,-79.4162418,Niagara,1,0
815000,2,,2,Link,43.7923102,-79.3102672,L'Amoreaux,4,0
432500,1,650,1,Condo Apt,43.779207,-79.2815194,Agincourt South-Malvern West,1,1
882500,2,,2,Detached,43.671486,-79.5678289,Eringate-Centennial-West Deane,3,0
753000,3,1700,1,Condo Townhouse,43.610353,-79.5514008,Alderwood,3,0
815000,3,,1,Semi-Detached,43.682252,-79.2819827,Birchcliffe-Cliffside,3,1
650000,2,650,1,Condo Apt,43.760315,-79.411703,Lansing-Westgate,1,1
1148000,2,1300,1,Semi-Detached,43.6604942,-79.3681119,Moss Park,3,0
387000,1,750,1,Condo Apt,43.7926645,-79.2372189,Malvern,1,1
745000,2,,2,Semi-Detached,43.6993613,-79.5038247,Weston,3,1
810000,3,,6,Detached,43.731478,-79.4852982,Downsview-Roding-CFB,3,2
800000,2,,0,Semi-Detached,43.6812893,-79.3157501,Woodbine Corridor,2,0
432000,1,650,1,Condo Apt,43.7528284,-79.4496001,Clanton Park,1,1
1025000,2,,4,Detached,43.7261152,-79.4949725,Downsview-Roding-CFB,3,1
1500000,2,,2,Detached,43.6824596,-79.3313067,Danforth,3,1
6800000,8,,5,Detached,43.7379044,-79.3831757,Bridle Path-Sunnybrook-York Mills,5,1
1680000,4,,4,Detached,43.7915774,-79.3742302,Bayview Woods-Steeles,4,0
313000,1,950,1,Condo Apt,43.8067108,-79.217104,Malvern,2,0
749000,2,,3,Detached,43.7679296,-79.2214659,Woburn,3,1
2000000,2,1500,1,Condo Apt,43.6669805,-79.3888889,Bay Street Corridor,2,1
811000,2,,4,Detached,43.6667997,-79.5838065,Eringate-Centennial-West Deane,3,0
828000,3,,2,Detached,43.7741314,-79.1396879,Centennial Scarborough,3,0
850000,2,1300,2,Detached,43.7461063,-79.3096949,Wexford/Maryvale,3,2
2300000,5,,1,Detached,43.7259057,-79.4091305,Lawrence Park North,3,1
533000,1,650,1,Condo Apt,43.6389057,-79.5349871,Islington-City Centre West,1,1
612500,2,750,1,Condo Apt,43.6801738,-79.4318203,Wychwood,1,1
408000,1,650,1,Condo Apt,43.7733444,-79.2561489,Bendale,1,1
565000,1,650,1,Condo Apt,43.7002209,-79.4277612,Humewood-Cedarvale,1,0
800000,4,,2,Detached,43.7875022,-79.154593,Centennial Scarborough,4,1
1785000,5,4250,6,Detached,43.7894003,-79.154668,Centennial Scarborough,4,0
146000,2,1300,1,Condo Apt,43.7693238,-79.5197725,Black Creek,3,0
1350000,2,,3,Detached,43.6576321,-79.504857,Kingsway South,3,1
790000,3,,2,Detached,43.7848205,-79.14244,Centennial Scarborough,3,1
665000,3,1750,2,Att/Row/Twnhouse,43.779938,-79.136854,Centennial Scarborough,3,0
845000,2,,0,Att/Row/Twnhouse,43.6579288,-79.3438494,South Riverdale,3,0
735000,2,750,1,Condo Apt,43.645641,-79.3929534,Waterfront Communities-The Island,1,1
1100000,3,,2,Semi-Detached,43.6635232,-79.4278338,Dovercourt-Wallace Emerson-Junction,3,0
1350000,3,,3,Detached,43.7090694,-79.4398195,Englemount-Lawrence,3,0
702500,2,1300,1,Condo Townhouse,43.625328,-79.5175884,Islington-City Centre West,3,0
298000,1,850,1,Condo Apt,43.7064429,-79.467532,Yorkdale-Glen Park,4,0
1075000,2,,2,Semi-Detached,43.6787422,-79.3598818,Playter Estates-Danforth,4,1
1049000,2,1300,1,Condo Apt,43.6414576,-79.3996029,Waterfront Communities-The Island,2,0
844000,2,,1,Detached,43.7113709,-79.2694934,Clairlea-Birchmount,3,2
1320000,3,,2,Detached,43.7868616,-79.4264108,Newtonbrook West,3,2
365500,1,550,1,Condo Apt,43.773709,-79.2587701,Bendale,1,0
1069000,6,,2,Detached,43.7685701,-79.4997286,York University Heights,5,2
955000,5,,1,Detached,43.6944087,-79.2966735,Taylor-Massey,4,0
710000,1,650,0,Condo Apt,43.64787,-79.391138,Waterfront Communities-The Island,1,1
740000,2,750,1,Condo Apt,43.708008,-79.4007848,Yonge-Eglinton,2,0
1216000,1,,2,Semi-Detached,43.7267721,-79.4117373,Lawrence Park North,3,0
1310000,2,,1,Semi-Detached,43.7245318,-79.4094823,Lawrence Park North,3,0
460000,1,250,0,Condo Apt,43.6432459,-79.4012615,Waterfront Communities-The Island,0,1
615000,1,650,1,Condo Apt,43.7242393,-79.4025496,Lawrence Park South,1,0
690000,1,650,0,Condo Apt,43.6601367,-79.3858692,Bay Street Corridor,1,1
780000,2,,4,Detached,43.7882859,-79.2490319,Agincourt South-Malvern West,3,0
1725000,2,2124,2,Condo Apt,43.6721683,-79.3804767,Rosedale-Moore Park,3,0
450888,1,550,1,Condo Apt,43.7690944,-79.3686871,Bayview Village,1,1
625000,1,1100,1,Condo Townhouse,43.672078,-79.4548577,Weston-Pelham Park,3,0
1680000,2,1700,2,Condo Apt,43.6397943,-79.3771665,Waterfront Communities-The Island,2,1
705500,1,650,1,Condo Apt,43.6471229,-79.4013879,Waterfront Communities-The Island,1,0
735000,2,1500,1,Condo Townhouse,43.7822971,-79.3667394,Bayview Village,3,0
395000,1,550,0,Condo Apt,43.7754238,-79.3374816,Henry Farm,1,0
740000,1,750,1,Condo Apt,43.6422784,-79.3827611,Waterfront Communities-The Island,1,1
380000,1,550,1,Condo Apt,43.7853544,-79.2920405,Tam O'Shanter-Sullivan,1,0
608000,2,1100,2,Condo Townhouse,43.7951427,-79.2946633,L'Amoreaux,3,0
1545000,3,,4,Detached,43.7753577,-79.3875805,Bayview Village,3,1
3250000,4,,2,Detached,43.6891669,-79.3853372,Rosedale-Moore Park,4,0
700000,2,650,1,Condo Apt,43.6503712,-79.3678027,Waterfront Communities-The Island,2,0
460000,1,250,0,Condo Apt,43.660846,-79.3787556,Church-Yonge Corridor,0,0
688000,2,950,1,Condo Apt,43.6227968,-79.4833514,Mimico (includes Humber Bay Shores),3,0
769000,3,1300,0,Condo Townhouse,43.5958134,-79.5066321,New Toronto,2,1
999900,2,,1,Semi-Detached,43.6540703,-79.450489,Roncesvalles,3,1
1250000,3,1300,2,Condo Townhouse,43.6389644,-79.3985303,Waterfront Communities-The Island,3,0
1534000,3,,2,Semi-Detached,43.6442552,-79.4210814,Trinity-Bellwoods,3,0
1180000,3,1300,2,Condo Townhouse,43.6542897,-79.4630968,High Park North,2,0
890000,3,,2,Semi-Detached,43.6400634,-79.5246228,Islington-City Centre West,3,0
785000,2,850,1,Condo Apt,43.6523308,-79.3560136,Waterfront Communities-The Island,2,1
932000,2,1100,1,Condo Apt,43.6419664,-79.3817396,Waterfront Communities-The Island,3,1
835000,2,1100,1,Condo Apt,43.6361646,-79.4033004,Niagara,3,0
953000,4,,2,Semi-Detached,43.710396,-79.2846432,Clairlea-Birchmount,3,1
787000,4,,1,Att/Row/Twnhouse,43.7066956,-79.2744186,Clairlea-Birchmount,3,0
452000,1,650,1,Condo Townhouse,43.6499564,-79.5674474,Etobicoke West Mall,2,0
950000,2,,3,Detached,43.744786,-79.3208872,Parkwoods-Donalda,3,1
430000,2,1500,1,Condo Apt,43.8007222,-79.3165935,L'Amoreaux,1,1
650000,1,850,2,Condo Apt,43.6558252,-79.3901984,Kensington-Chinatown,1,1
687000,1,550,1,Condo Apt,43.6676141,-79.3864589,Bay Street Corridor,1,1
810000,8,2250,2,Semi-Detached,43.7685564,-79.497067,York University Heights,9,0
562000,1,650,1,Condo Apt,43.766764,-79.3859926,Bayview Village,1,1
895000,3,,4,Detached,43.8276743,-79.2326694,Rouge,4,0
740000,1,650,0,Condo Apt,43.669963,-79.3861581,Church-Yonge Corridor,1,1
405000,2,1100,1,Condo Apt,43.8101572,-79.2211035,Malvern,2,0
705000,2,1300,4,Semi-Detached,43.7602158,-79.3188326,Parkwoods-Donalda,3,0
585000,1,550,1,Condo Apt,43.7696635,-79.413783,Willowdale West,1,0
535000,1,650,1,Condo Apt,43.7728318,-79.4129782,Willowdale East,1,0
900000,2,,2,Detached,43.7718676,-79.2450048,Woburn,4,0
855000,3,,4,Detached,43.7385828,-79.2227388,Scarborough Village,4,0
1418000,3,1750,4,Detached,43.7427719,-79.4479078,Clanton Park,4,1
912000,4,2250,4,Detached,43.7290737,-79.2299121,Cliffcrest,4,2
386000,1,950,1,Condo Apt,43.8008124,-79.3050392,L'Amoreaux,1,1
1780000,2,2124,2,Condo Apt,43.6378218,-79.3929967,Waterfront Communities-The Island,2,0
705000,2,,2,Semi-Detached,43.7517347,-79.5242275,Glenfield-Jane Heights,3,1
350000,1,650,1,Condo Apt,43.7317441,-79.5772925,West Humber-Clairville,1,1
970000,2,1300,2,Condo Apt,43.7376634,-79.3459836,Banbury-Don Mills,2,0
552000,3,1300,2,Condo Townhouse,43.8120926,-79.279293,Agincourt North,3,1
1760000,2,2250,2,Detached,43.6995975,-79.3666964,Leaside-Bennington,3,1
982000,2,1100,1,Condo Apt,43.6419664,-79.3817396,Waterfront Communities-The Island,3,0
725000,3,1700,2,Condo Apt,43.7235325,-79.3272201,Flemingdon Park,3,0
434990,2,650,0,Condo Apt,43.6211337,-79.5212115,Islington-City Centre West,1,1
3300000,4,2250,2,Semi-Detached,43.6777932,-79.4003582,Casa Loma,4,0
640000,2,1300,1,Condo Apt,43.6382992,-79.5822367,Markland Wood,3,0
451000,1,550,1,Condo Apt,43.7743252,-79.3460908,Henry Farm,1,0
408000,2,1500,1,Condo Apt,43.7976705,-79.3198853,L'Amoreaux,2,0
500000,1,550,0,Condo Apt,43.6387003,-79.4121833,Niagara,1,0
1770000,4,4250,10,Detached,43.7486291,-79.3041696,Wexford/Maryvale,4,1
720000,2,,2,Semi-Detached,43.8009649,-79.2839167,Agincourt North,3,0
625000,3,1300,1,Condo Townhouse,43.7935138,-79.4405217,Newtonbrook West,3,1
1305000,2,,1,Semi-Detached,43.713908,-79.3686318,Leaside-Bennington,3,0
1100000,2,,0,Semi-Detached,43.6718137,-79.3063174,The Beaches,3,0
620000,1,750,1,Condo Townhouse,43.6399649,-79.4259864,South Parkdale,2,1
953000,2,1300,2,Condo Townhouse,43.6413402,-79.4181394,Niagara,3,0
935000,3,1700,1,Condo Townhouse,43.6408372,-79.4258393,South Parkdale,3,1
2335000,2,2124,2,Condo Apt,43.6835429,-79.4120225,Casa Loma,2,1
595000,1,750,1,Condo Apt,43.7782639,-79.4154543,Willowdale West,2,0
338000,1,650,1,Condo Townhouse,43.7471715,-79.5644385,Humbermede,1,0
822500,2,,4,Detached,43.7450493,-79.5609769,Humbermede,3,1
1080000,2,1100,1,Condo Apt,43.6891842,-79.3952066,Yonge-St.Clair,2,0
825000,2,1300,1,Condo Apt,43.6863772,-79.4150239,Forest Hill South,2,0
780000,2,850,1,Condo Apt,43.760315,-79.411703,Lansing-Westgate,2,1
1490000,3,,2,Detached,43.7873262,-79.4512484,Westminster-Branson,4,0
619000,1,550,1,Condo Apt,43.6520584,-79.3714575,Moss Park,1,0
460000,1,750,1,Condo Apt,43.7340909,-79.4479635,Clanton Park,1,1
532800,2,850,1,Condo Apt,43.7528284,-79.4496001,Clanton Park,2,0
764000,3,1300,2,Condo Apt,43.7243795,-79.4160505,Bedford Park-Nortown,2,0
851000,2,,4,Detached,43.7517205,-79.4450506,Clanton Park,2,3
685000,2,750,1,Condo Apt,43.7006134,-79.3978114,Yonge-Eglinton,2,0
830000,2,,2,Detached,43.622091,-79.5018241,Mimico (includes Humber Bay Shores),2,0
690000,2,1500,2,Condo Apt,43.72362,-79.3262876,Flemingdon Park,2,1
390000,2,1300,2,Condo Apt,43.6970689,-79.489911,Brookhaven-Amesbury,3,0
712000,2,,3,Detached,43.768263,-79.2200836,Woburn,3,1
820000,1,650,1,Condo Apt,43.6686152,-79.3973877,Annex,1,0
436000,1,650,1,Condo Apt,43.6399936,-79.5594125,Islington-City Centre West,1,0
1149000,3,1900,1,Condo Apt,43.7951139,-79.3536637,Hillcrest Village,2,1
804025,2,750,1,Condo Apt,43.6723158,-79.3888155,Annex,1,1
675000,4,1750,2,Semi-Detached,43.7625664,-79.5647851,Humber Summit,3,1
1090000,3,1100,1,Condo Apt,43.6344756,-79.4015886,Niagara,2,1
971000,3,1500,1,Condo Townhouse,43.6333903,-79.3997107,Niagara,3,0
700000,1,,1,Semi-Detached,43.6937991,-79.3118862,Woodbine-Lumsden,2,0
2050000,3,,2,Semi-Detached,43.6743993,-79.3518786,North Riverdale,6,0
770000,2,,3,Detached,43.7655559,-79.233709,Woburn,3,1
785000,2,,6,Detached,43.7637586,-79.2507314,Bendale,3,2
1575000,4,,2,Att/Row/Twnhouse,43.659324,-79.3417371,South Riverdale,3,0
893000,2,950,1,Condo Apt,43.6363456,-79.404535,Niagara,2,0
1100000,2,1750,2,Detached,43.7050424,-79.4491553,Yorkdale-Glen Park,3,0
1200000,3,,2,Detached,43.6679828,-79.4304442,Dovercourt-Wallace Emerson-Junction,4,1
349000,1,950,1,Condo Apt,43.7944626,-79.3127827,L'Amoreaux,2,0
1470000,3,1750,1,Detached,43.7068173,-79.4029572,Yonge-Eglinton,3,0
1262000,2,,3,Semi-Detached,43.7249809,-79.4096926,Lawrence Park North,3,0
516000,1,650,1,Condo Apt,43.7691872,-79.4120576,Willowdale East,1,0
309700,1,950,2,Condo Apt,43.7673739,-79.5124519,Black Creek,2,0
845000,1,750,1,Condo Apt,43.6748913,-79.3945684,Annex,1,0
1905143,2,,2,Detached,43.6914424,-79.3867474,Rosedale-Moore Park,3,0
685000,2,,2,Detached,43.70973,-79.2553124,Birchcliffe-Cliffside,3,1
907500,2,1100,1,Condo Apt,43.6704472,-79.3844575,Church-Yonge Corridor,2,0
890000,2,850,1,Condo Apt,43.6732718,-79.3898897,Annex,2,0
750000,3,,1,Semi-Detached,43.6913614,-79.2929542,Taylor-Massey,2,1
2425000,4,,3,Detached,43.7118961,-79.3670374,Leaside-Bennington,4,1
810000,2,,1,Detached,43.6915998,-79.2899305,Taylor-Massey,2,1
3400000,5,4250,2,Detached,43.7241873,-79.3994556,Lawrence Park South,6,0
535500,2,850,1,Comm Element Condo,43.7524064,-79.4546108,Bathurst Manor,2,0
2850000,4,2750,3,Detached,43.7211844,-79.398196,Lawrence Park South,4,0
728000,2,1100,1,Condo Apt,43.6651654,-79.3842048,Church-Yonge Corridor,2,0
465000,1,650,1,Condo Apt,43.6402846,-79.5598172,Islington-City Centre West,1,1
760000,3,,4,Semi-Detached,43.7296475,-79.4787597,Downsview-Roding-CFB,4,2
840000,3,,3,Detached,43.7449987,-79.2767293,Dorset Park,3,2
3660000,5,,4,Detached,43.7373507,-79.4151422,Bedford Park-Nortown,4,1
2725000,4,2750,1,Detached,43.7327175,-79.4016105,Lawrence Park North,6,1
1175000,3,1750,1,Att/Row/Twnhouse,43.6488562,-79.4053096,Trinity-Bellwoods,4,0
1625000,3,,1,Detached,43.7336175,-79.4092624,Lawrence Park North,3,1
2610000,6,,2,Detached,43.718757,-79.3640017,Leaside-Bennington,6,1
1310000,2,,1,Semi-Detached,43.7162308,-79.3623298,Leaside-Bennington,3,0
690000,2,650,1,Condo Apt,43.6453398,-79.4021851,Waterfront Communities-The Island,2,0
535000,1,750,1,Condo Apt,43.6362926,-79.4704628,High Park-Swansea,1,1
370000,1,550,0,Condo Apt,43.7733444,-79.2561489,Bendale,1,0
462000,2,950,1,Condo Apt,43.7737277,-79.2496081,Woburn,2,0
530100,1,550,0,Condo Apt,43.6447681,-79.4026,Waterfront Communities-The Island,1,0
532500,2,950,1,Condo Apt,43.7644378,-79.2887569,Dorset Park,2,1
520000,1,550,0,Condo Apt,43.6505536,-79.3573819,Waterfront Communities-The Island,1,0
1107517,2,,2,Detached,43.6761157,-79.4443912,Corso Italia-Davenport,3,0
3100000,4,2750,2,Detached,43.6940104,-79.3747581,Leaside-Bennington,4,0
765000,2,750,1,Condo Apt,43.6498333,-79.4445891,Roncesvalles,1,1
647000,3,1300,1,Condo Townhouse,43.7870981,-79.3688411,Bayview Village,4,2
388000,2,1300,1,Condo Apt,43.7983112,-79.312876,L'Amoreaux,3,0
740000,2,850,1,Condo Apt,43.6227486,-79.481943,Mimico (includes Humber Bay Shores),2,1
638500,2,850,1,Condo Apt,43.6237198,-79.4837029,Mimico (includes Humber Bay Shores),2,0
1340000,5,4250,4,Detached,43.7379345,-79.2901473,Wexford/Maryvale,4,2
1085000,2,900,3,Detached,43.5929247,-79.5218037,Long Branch,3,1
1058000,2,,1,Detached,43.6355292,-79.4940225,Stonegate-Queensway,2,0
3900000,5,4250,1,Detached,43.6750252,-79.3731964,Rosedale-Moore Park,5,1
930000,4,,6,Detached,43.6432369,-79.52316,Islington-City Centre West,3,0
390000,2,1300,1,Condo Apt,43.7590096,-79.5885685,Mount Olive-Silverstone-Jamestown,2,1
1011550,2,,3,Detached,43.6265099,-79.4983004,Stonegate-Queensway,3,0
561500,2,750,1,Condo Apt,43.6429234,-79.5267248,Islington-City Centre West,2,0
517500,1,750,1,Condo Apt,43.6388408,-79.5368973,Islington-City Centre West,1,1
859900,2,1900,1,Condo Apt,43.795135,-79.3536105,Hillcrest Village,2,0
1410000,1,1750,1,Att/Row/Twnhouse,43.6645463,-79.3609517,Cabbagetown-South St. James Town,3,1
1650000,5,2750,2,Detached,43.7029366,-79.3044562,O'Connor-Parkview,4,1
1815000,3,2250,1,Plex,43.657675,-79.459579,High Park North,6,1
578000,1,550,1,Condo Apt,43.6550554,-79.3847211,Bay Street Corridor,1,0
785000,3,750,1,Condo Apt,43.6476273,-79.3904081,Waterfront Communities-The Island,2,0
712000,1,750,1,Comm Element Condo,43.6441737,-79.3894209,Waterfront Communities-The Island,1,1
1480000,2,,1,Detached,43.6800687,-79.3422656,Danforth,3,2
1098000,3,,2,Att/Row/Twnhouse,43.6257061,-79.4922785,Stonegate-Queensway,3,1
793000,4,1750,2,Semi-Detached,43.7659805,-79.5026166,York University Heights,3,2
920000,2,1750,4,Detached,43.7550325,-79.1838848,Guildwood,4,0
450000,2,1300,1,Condo Apt,43.7645868,-79.4919359,York University Heights,3,0
630500,2,750,1,Condo Apt,43.6594307,-79.361023,Regent Park,2,0
629000,2,950,1,Condo Apt,43.7653269,-79.3823073,Bayview Village,1,1
550000,2,1500,1,Condo Townhouse,43.7685992,-79.3428648,Henry Farm,3,1
455000,2,1300,1,Condo Apt,43.7687777,-79.3457598,Henry Farm,3,0
2435000,5,,4,Detached,43.7808509,-79.4012941,Willowdale East,4,1
1038000,1,,1,Semi-Detached,43.6615914,-79.3349641,South Riverdale,2,0
575000,2,1100,1,Condo Apt,43.7816907,-79.4143853,Newtonbrook East,2,1
675000,1,650,1,Condo Apt,43.6384523,-79.4128024,Niagara,1,1
858800,2,,3,Detached,43.7399636,-79.5527317,Thistletown-Beaumond Heights,3,0
800000,1,,0,Att/Row/Twnhouse,43.6346609,-79.4309791,South Parkdale,2,0
1615000,5,,2,Detached,43.7204551,-79.2353465,Cliffcrest,4,2
537500,1,550,1,Condo Apt,43.636642,-79.4057224,Niagara,1,0
521000,1,550,0,Condo Apt,43.664344,-79.340971,South Riverdale,1,0
633917,1,850,1,Condo Apt,43.6383068,-79.4147858,Niagara,2,0
435000,2,1300,1,Condo Apt,43.6568957,-79.5704046,Eringate-Centennial-West Deane,2,1
949900,2,950,1,Condo Apt,43.6457745,-79.394652,Waterfront Communities-The Island,2,0
